epoch,step,train/drug_loss_epoch,train/drug_loss_step,train/drug_pearson_epoch,train/drug_pearson_step,train/drug_scaled,train/eln_loss_epoch,train/eln_loss_step,train/eln_qwk_epoch,train/eln_qwk_step,train/eln_scaled,train/subtype_acc_epoch,train/subtype_acc_step,train/subtype_loss_epoch,train/subtype_loss_step,train/subtype_scaled,train/survival_loss_epoch,train/survival_loss_step,train/survival_scaled,train/total_loss,val/drug_loss,val/drug_pearson,val/eln_loss,val/eln_qwk,val/subtype_acc,val/subtype_loss,val/survival_loss,val/total_loss
11,329,,0.6500391364097595,,0.04164987802505493,0.32487034797668457,,0.5320534706115723,,0.0,0.26611846685409546,,0.5,,1.32177734375,0.6607347726821899,,0.7015055418014526,0.3507155478000641,1.6024391651153564,,,,,,,,
11,339,,0.716640055179596,,0.06887513399124146,0.3581966459751129,,1.628065586090088,,0.19999998807907104,0.8139127492904663,,0.0,,2.47265625,1.2356101274490356,,0.8626023530960083,0.4312833845615387,2.839003086090088,,,,,,,,
11,347,,,,,,,,,,,,,,,,,,,,0.7212281227111816,0.14402428269386292,0.9556057453155518,0.5982822775840759,0.24137930572032928,1.5819638967514038,1.178593397140503,2.218315601348877
11,347,0.6971392035484314,,0.16445711255073547,,,0.926729142665863,,0.5099225640296936,,,0.4568965435028076,,1.4489998817443848,,,0.970048189163208,,,,,,,,,,,
12,349,,0.7933915853500366,,0.06064486503601074,0.3966042101383209,,0.8727151155471802,,0.692307710647583,0.4363815188407898,,0.5,,1.3203125,0.6599975228309631,,0.779415488243103,0.3896791636943817,1.8826624155044556,,,,,,,,
12,359,,0.51606684923172,,0.19992953538894653,0.2578144669532776,,0.38706129789352417,,0.0,0.19364343583583832,,0.75,,0.90576171875,0.45292872190475464,,1.1975663900375366,0.5988091826438904,1.5031957626342773,,,,,,,,
12,369,,0.9169294238090515,,-0.2801187038421631,0.4584265649318695,,0.645133912563324,,0.5,0.32263052463531494,,0.25,,1.626953125,0.8131546378135681,,1.548323392868042,0.7742353677749634,2.3684470653533936,,,,,,,,
12,376,,,,,,,,,,,,,,,,,,,,0.7251087427139282,0.13410842418670654,0.8697563409805298,0.5391688942909241,0.27586206793785095,1.5440462827682495,1.1610095500946045,2.1495938301086426
12,376,0.7764738202095032,,0.09618647396564484,,,0.9633041024208069,,0.44251111149787903,,,0.36206895112991333,,1.5872844457626343,,,0.9064242839813232,,,,,,,,,,,
13,379,,0.7890331745147705,,0.09675675630569458,0.3944176435470581,,0.6525269746780396,,0.8333333134651184,0.32632485032081604,,0.5,,1.30859375,0.6541358232498169,,0.6228907704353333,0.31139352917671204,1.6862717866897583,,,,,,,,
13,389,,0.7001341581344604,,0.2554279565811157,0.3499237596988678,,0.7244092226028442,,0.0,0.36225253343582153,,0.75,,0.9453125,0.47268566489219666,,0.7509293556213379,0.3754294812679291,1.5602914094924927,,,,,,,,
13,399,,0.7374722361564636,,0.022241413593292236,0.3686082661151886,,1.1201965808868408,,0.5,0.560077965259552,,0.75,,1.5234375,0.7614355683326721,,1.0162506103515625,0.5081276297569275,2.198249340057373,,,,,,,,
13,405,,,,,,,,,,,,,,,,,,,,0.7064318656921387,0.1689034104347229,1.053317904472351,0.47020334005355835,0.27586206793785095,1.6284347772598267,1.187869906425476,2.2875571250915527
13,405,0.7902324199676514,,0.06357025355100632,,,0.9165021181106567,,0.40301045775413513,,,0.5086206793785095,,1.4380556344985962,,,0.8934795260429382,,,,,,,,,,,
14,409,,0.6741457581520081,,7.212162017822266e-06,0.33691126108169556,,1.0962530374526978,,0.3999999761581421,0.5481107234954834,,0.25,,1.5908203125,0.7950852513313293,,1.0804901123046875,0.5402567386627197,2.2203638553619385,,,,,,,,
14,419,,0.844542920589447,,-0.10003089904785156,0.42219308018684387,,0.4426479637622833,,0.8333333134651184,0.2214137762784958,,0.75,,1.03466796875,0.5173149108886719,,0.6817355155944824,0.3408212959766388,1.5017430782318115,,,,,,,,
14,429,,0.18109065294265747,,1.0,0.09012480825185776,,1.4060556888580322,,0.1111111044883728,0.7029645442962646,,0.0,,2.0,0.9994330406188965,,0.8875697255134583,0.44376829266548157,2.236290693283081,,,,,,,,
14,434,,,,,,,,,,,,,,,,,,,,0.6993879675865173,0.18323855102062225,0.8795925378799438,0.5184792280197144,0.24137930572032928,1.6182650327682495,1.1742148399353027,2.185265064239502
14,434,0.7330209016799927,,0.13099613785743713,,,0.916156530380249,,0.47087788581848145,,,0.43103447556495667,,1.4945530891418457,,,1.1017508506774902,,,,,,,,,,,
15,439,,0.8619205355644226,,-0.09191083908081055,0.4308883845806122,,0.583318829536438,,0.800000011920929,0.29172298312187195,,0.5,,1.6220703125,0.8106770515441895,,1.8394837379455566,0.9198670387268066,2.453155517578125,,,,,,,,
15,449,,0.6445343494415283,,0.24373352527618408,0.32207873463630676,,1.040789246559143,,-0.25,0.5203885436058044,,0.25,,1.669921875,0.83456951379776,,0.22148847579956055,0.11062642186880112,1.787663221359253,,,,,,,,
15,459,,0.7355819344520569,,0.05852532386779785,0.36764851212501526,,0.66998291015625,,0.800000011920929,0.33503830432891846,,0.5,,1.58984375,0.7945722937583923,,0.7598125338554382,0.3798688054084778,1.877127766609192,,,,,,,,
15,463,,,,,,,,,,,,,,,,,,,,0.7014049291610718,0.17444615066051483,0.8159725666046143,0.6331691145896912,0.3103448152542114,1.448477864265442,1.199552059173584,2.0823307037353516
15,463,0.7434629797935486,,0.09820804744958878,,,0.9137953519821167,,0.4366016387939453,,,0.4396551847457886,,1.5099844932556152,,,0.9352052807807922,,,,,,,,,,,
16,469,,0.8887539505958557,,0.05449342727661133,0.4443162679672241,,0.9474093914031982,,0.2857142686843872,0.47371190786361694,,0.5,,1.20751953125,0.6036351919174194,,1.3287876844406128,0.6644464135169983,2.1861095428466797,,,,,,,,
16,479,,0.6639928817749023,,0.27285462617874146,0.33180952072143555,,1.0186800956726074,,0.2857142686843872,0.5093376636505127,,0.0,,1.81640625,0.9077051281929016,,1.6539483070373535,0.8270822763442993,2.575934410095215,,,,,,,,
16,489,,0.9487346410751343,,-0.12450969219207764,0.474338561296463,,1.3796319961547852,,-0.16666662693023682,0.6897687315940857,,0.0,,1.80078125,0.899894654750824,,1.0824885368347168,0.5412583351135254,2.6052603721618652,,,,,,,,
16,492,,,,,,,,,,,,,,,,,,,,0.7039497494697571,0.17497539520263672,0.7901254296302795,0.6714411973953247,0.27586206793785095,1.4884833097457886,1.1653099060058594,2.0735154151916504
16,492,0.7021844983100891,,0.13436295092105865,,,0.9673964977264404,,0.36860814690589905,,,0.36206895112991333,,1.6117995977401733,,,0.8661001324653625,,,,,,,,,,,
17,499,,0.8509600162506104,,0.08259528875350952,0.42539459466934204,,1.2234044075012207,,0.1666666865348816,0.6116759181022644,,0.25,,1.7939453125,0.8964738845825195,,0.8682346343994141,0.43409448862075806,2.3676388263702393,,,,,,,,
17,509,,0.7584352493286133,,-0.1526937484741211,0.3790769875049591,,1.037028193473816,,0.2857142686843872,0.5185099840164185,,0.25,,1.6201171875,0.8096635341644287,,1.1662911176681519,0.5831748247146606,2.2904253005981445,,,,,,,,
17,519,,0.5802388191223145,,0.197412371635437,0.2898709774017334,,0.9937732219696045,,0.5,0.49688729643821716,,0.5,,1.4443359375,0.721881091594696,,1.02437162399292,0.5121901631355286,2.020829439163208,,,,,,,,
17,521,,,,,,,,,,,,,,,,,,,,0.6921875476837158,0.18253430724143982,0.9130231738090515,0.5874447822570801,0.27586206793785095,1.6057381629943848,1.1431305408477783,2.176499128341675
17,521,0.7076236605644226,,0.10111578553915024,,,0.9467608332633972,,0.4737560749053955,,,0.37068966031074524,,1.5865436792373657,,,0.9849811792373657,,,,,,,,,,,
18,529,,0.7744847536087036,,-0.19006454944610596,0.38710707426071167,,0.782813310623169,,0.8333333134651184,0.3914288580417633,,0.5,,1.537109375,0.7682032585144043,,1.4859944581985474,0.7430849671363831,2.2898242473602295,,,,,,,,
18,539,,0.55473792552948,,0.30722951889038086,0.2770974636077881,,0.72517991065979,,0.75,0.36261633038520813,,0.5,,1.28076171875,0.6401950716972351,,1.2094732522964478,0.6047748923301697,1.8846838474273682,,,,,,,,
18,549,,0.5373892784118652,,0.4011306166648865,0.26840871572494507,,0.480712890625,,0.0,0.24040327966213226,,0.25,,1.3505859375,0.6750580072402954,,0.8980998396873474,0.44903114438056946,1.6329011917114258,,,,,,,,
18,550,,,,,,,,,,,,,,,,,,,,0.7032471895217896,0.17577438056468964,1.0048573017120361,0.5506631135940552,0.27586206793785095,1.6431169509887695,1.1278382539749146,2.2389371395111084
18,550,0.7132843136787415,,0.15613871812820435,,,0.8577268123626709,,0.44726431369781494,,,0.4568965435028076,,1.458799123764038,,,0.9258329272270203,,,,,,,,,,,
19,559,,0.853722095489502,,0.06681030988693237,0.4267697334289551,,0.8169493079185486,,0.5,0.40849006175994873,,0.5,,1.658203125,0.8286546468734741,,0.43608129024505615,0.21793417632579803,1.8818485736846924,,,,,,,,
19,569,,0.7890931367874146,,-0.06195032596588135,0.39441317319869995,,1.152958631515503,,0.6666666269302368,0.5764672756195068,,0.25,,1.8642578125,0.9315361380577087,,1.108069658279419,0.5540557503700256,2.456472396850586,,,,,,,,
19,579,,0.6599975824356079,,0.42343658208847046,0.3297804892063141,,1.4633846282958984,,-0.3333333730697632,0.731658935546875,,0.0,,2.08984375,1.0441644191741943,,1.5482628345489502,0.7742400169372559,2.8798439502716064,,,,,,,,
19,579,,,,,,,,,,,,,,,,,,,,0.7045212388038635,0.1748201698064804,0.7673119902610779,0.6380952000617981,0.24137930572032928,1.4793912172317505,1.1191447973251343,2.0347015857696533
19,579,0.7729066014289856,,0.06819446384906769,,,0.9088899493217468,,0.5056902766227722,,,0.3534482717514038,,1.556455373764038,,,0.9152827262878418,,,,,,,,,,,
20,589,,0.7459054589271545,,0.21036046743392944,0.37278738617897034,,1.2722338438034058,,0.19999998807907104,0.6360987424850464,,0.25,,1.65234375,0.8257126808166504,,0.6906148195266724,0.3452446162700653,2.1798434257507324,,,,,,,,
20,599,,0.6958008408546448,,0.013243913650512695,0.34769976139068604,,0.48367488384246826,,1.0,0.24186910688877106,,1.0,,0.84228515625,0.42125561833381653,,0.0,-0.00020581060380209237,1.0106186866760254,,,,,,,,
20,608,,,,,,,,,,,,,,,,,,,,0.6990533471107483,0.1801348626613617,0.910150408744812,0.5506631135940552,0.3103448152542114,1.5234375,1.1281453371047974,2.1298470497131348
20,608,0.7158381342887878,,0.10597486048936844,,,0.841638445854187,,0.45264968276023865,,,0.3965517282485962,,1.4883991479873657,,,0.8654322028160095,,,,,,,,,,,
21,609,,0.6259775757789612,,0.0909733772277832,0.312738835811615,,1.2976701259613037,,0.0,0.6488184928894043,,0.0,,2.2734375,1.1358002424240112,,0.8476622104644775,0.4237993359565735,2.5211570262908936,,,,,,,,
21,619,,0.749008297920227,,0.03797554969787598,0.3743344843387604,,0.4383091926574707,,1.0,0.21918413043022156,,0.75,,0.9599609375,0.4800103008747101,,1.663182258605957,0.8317316174507141,1.905260443687439,,,,,,,,
21,629,,0.6804850101470947,,0.10619974136352539,0.34002363681793213,,1.055387258529663,,0.0,0.5276910066604614,,0.25,,1.794921875,0.8968737721443176,,0.8872819542884827,0.4436166286468506,2.208205223083496,,,,,,,,
21,637,,,,,,,,,,,,,,,,,,,,0.7035071849822998,0.16733679175376892,0.6918399333953857,0.6149551868438721,0.3103448152542114,1.4588496685028076,1.1513046026229858,2.002248764038086
21,637,0.6907944083213806,,0.10670129209756851,,,0.7433368563652039,,0.5489140152931213,,,0.4913793206214905,,1.3625741004943848,,,0.8930219411849976,,,,,,,,,,,
22,639,,0.7754273414611816,,-0.1117938756942749,0.3875579833984375,,0.7392069101333618,,0.8571428656578064,0.3696138858795166,,1.0,,1.02880859375,0.5143833160400391,,0.9105170369148254,0.455238938331604,1.7267941236495972,,,,,,,,
22,649,,1.205148458480835,,0.06239485740661621,0.6027191281318665,,1.4289488792419434,,0.0,0.7144596576690674,,0.75,,1.7265625,0.8627319931983948,,1.4228544235229492,0.7115210890769958,2.8914318084716797,,,,,,,,
22,659,,0.7643556594848633,,-0.029828190803527832,0.38201048970222473,,1.0717582702636719,,0.8571428656578064,0.5358771085739136,,0.5,,1.591796875,0.79544597864151,,0.34615451097488403,0.17293056845664978,1.8862642049789429,,,,,,,,
22,666,,,,,,,,,,,,,,,,,,,,0.7047927975654602,0.16182325780391693,0.8274573087692261,0.7228242754936218,0.3103448152542114,1.4698948860168457,1.173089623451233,2.0870866775512695
22,666,0.7578309774398804,,0.03746103495359421,,,0.8504347205162048,,0.5522230267524719,,,0.4655172526836395,,1.457216501235962,,,0.8641344308853149,,,,,,,,,,,
23,669,,0.6352132558822632,,0.14392215013504028,0.31734418869018555,,1.0628963708877563,,0.0,0.5314467549324036,,0.0,,1.5390625,0.7691141963005066,,0.0,-0.00023032691387925297,1.6176748275756836,,,,,,,,
23,679,,0.8510596752166748,,-0.03533327579498291,0.42542168498039246,,1.3158440589904785,,-0.09090912342071533,0.6579169631004333,,0.25,,1.861328125,0.9299894571304321,,0.8787386417388916,0.4393409490585327,2.452669143676758,,,,,,,,
23,689,,0.8322046399116516,,0.0005173087120056152,0.4159790575504303,,0.5145881175994873,,0.75,0.2572985887527466,,0.25,,1.572998046875,0.7860456705093384,,0.6360742449760437,0.31795063614845276,1.7772738933563232,,,,,,,,
23,695,,,,,,,,,,,,,,,,,,,,0.7069587111473083,0.15854230523109436,0.658119261264801,0.6596059203147888,0.3103448152542114,1.423087239265442,1.0982810258865356,1.9426939487457275
23,695,0.7429802417755127,,0.10318202525377274,,,0.8158670663833618,,0.527839720249176,,,0.3965517282485962,,1.4557011127471924,,,1.0240017175674438,,,,,,,,,,,
24,699,,0.8177523612976074,,-0.1276630163192749,0.40874072909355164,,0.5759179592132568,,0.800000011920929,0.28796064853668213,,0.5,,1.3720703125,0.6857375502586365,,0.4762563705444336,0.23800209164619446,1.6204410791397095,,,,,,,,
24,709,,0.8515489101409912,,-0.011585712432861328,0.4256630539894104,,1.0128488540649414,,0.75,0.5064244270324707,,0.25,,1.3525390625,0.6759846806526184,,1.0487570762634277,0.524390459060669,2.132462501525879,,,,,,,,
24,719,,0.8320523500442505,,-0.08528923988342285,0.415898859500885,,0.6215639710426331,,0.800000011920929,0.3107796609401703,,0.75,,1.2529296875,0.6262587904930115,,0.6739766597747803,0.3369086682796478,1.6898460388183594,,,,,,,,
24,724,,,,,,,,,,,,,,,,,,,,0.7043551206588745,0.16151556372642517,0.6861538290977478,0.6688012480735779,0.27586206793785095,1.470366358757019,1.1374127864837646,1.9985630512237549
24,724,0.7647346258163452,,0.05613134801387787,,,0.8648874163627625,,0.4457531273365021,,,0.4655172526836395,,1.4283405542373657,,,0.9002767205238342,,,,,,,,,,,
25,729,,0.7597278356552124,,0.09086048603057861,0.3796796500682831,,0.619376540184021,,0.0,0.30968424677848816,,0.75,,1.3193359375,0.659404993057251,,0.7990072965621948,0.3994538486003876,1.748222827911377,,,,,,,,
25,739,,0.7630237936973572,,0.10062330961227417,0.3813280761241913,,0.5733277797698975,,0.8333333134651184,0.28665703535079956,,0.25,,1.3857421875,0.6925498247146606,,0.6468189358711243,0.32332026958465576,1.6838552951812744,,,,,,,,
25,749,,0.3036263883113861,,1.0,0.1512656807899475,,0.1886787712574005,,1.0,0.09432142227888107,,0.5,,1.01904296875,0.5095061659812927,,0.8636419177055359,0.43178591132164,1.1868791580200195,,,,,,,,
25,753,,,,,,,,,,,,,,,,,,,,0.7035064697265625,0.16178469359874725,0.8757959604263306,0.6715927124023438,0.3103448152542114,1.556303858757019,1.2299662828445435,2.182137966156006
25,753,0.6950012445449829,,0.16914021968841553,,,0.7785672545433044,,0.5231564044952393,,,0.4655172526836395,,1.3851780891418457,,,0.9960659742355347,,,,,,,,,,,
